,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
10184,10184,17731812,20241221052002,Großes helles Altbauzimmer im Herzen von Kreuzberg,"In the middle of Kreuzberg you live in a 25 square meter old  building room with stucco. It has a  loft bed and a sofa bed (140x200 each). The white lacquered wooden floor lets the room shine through the sun. A Spanish wardrobe can accommodate all clothes. The beautifully carved dressing table is very suitable as a desk.<br />The 24 sqm large kitchen-living room with balcony to the garden,  has a cozy dining area for 6 people. <br />The kitchen is gladly used as a meeting place.",42648992,Sylvia,t,1.0,1.0,t,t,52.49587,13.43687,Private room in condo,Private room,2,1.0,1.0,2.0,$40.00,31,2,2,31,31,2.0,31.0,,t,1,8,18,18,109,19,2,4.99,4.98,5.0,4.99,5.0,4.94,4.96,02/Z/AZ/009477-19,f,1,0,1,0,1.34
10185,10185,812470998292732329,20241221052002,Zentrale Wohnung nähe Zoo,Enjoy the simple life in this quiet and centrally located accommodation. This central and chic apartment is located directly opposite the Deutsche Oper in Charlottenburg and the subway is only a 2-minute walk away. The U2 takes you through all of Berlin and the Zoological Garden is only 2 stations away. There is a supermarket (Rewe) just below and if you want to shop more is the Wilmersdorfer Straße with great restaurants and shops just around the corner. You have 2 rooms for you.,14880099,Ana Maria,t,2.0,2.0,t,t,52.51214010098157,13.30948164024115,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$44.00,30,4,4,30,30,4.0,30.0,,t,7,21,40,40,3,2,0,5.0,4.67,4.67,5.0,5.0,5.0,5.0,"First name and Last name: Ana Maria Bonis <br/> Contact address: Kohlfurter Straße 1, 10999, Berlin, Deutschland <br/>Listing address: Bismarckstraße 90, 10627, Berlin, Deutschland",f,2,1,1,0,0.14
10189,10189,853385596544315887,20241221052002,Cozy Central Kreuzberg Loft/Maisonette,"Top floor Masionette Apartment in the heart of Berlin Kreuzberg, luxuriously furnished with 75 inch Ambilight flatscreen, Wifi, 2 bathrooms, queen size bed as well as king size sofa, design bathrooms and close to all hotspots - right between Görlitzer Bahnhof, Schlesisches Tor and Kottbusser Tor. Ideal for couples or single travelers. We have 2 cats but they will not be in the apartment, unsuitable for allergy sufferers! A few of the furnishings are scratched.",500285176,Sascha,t,1.0,1.0,t,t,52.50208202642721,13.428522121520292,Entire condo,Entire home/apt,3,2.0,1.0,2.0,$106.00,1125,2,2,1125,1125,2.0,1125.0,,t,5,14,30,30,43,27,3,4.91,4.98,4.84,4.74,4.91,4.84,4.7,02/Z/RA/016804-23,f,1,1,0,0,2.07
10202,10202,966046017242680215,20241221052002,"Wunderschön, hell und groß","Beautiful old building in an absolute top location in Berlin-Köpenick. Just a few meters away is the S-Bahn (suburban train) station Köpenick, as well as the Forum Köpenick with over 100 shops, as well as many other shopping options along Bahnhofstraße. Gyms, hairdressing shops, and countless bistros and restaurants are also right outside the doorstep.",533876204,Paul,t,3.0,3.0,t,t,52.45759,13.57879,Entire rental unit,Entire home/apt,12,1.0,2.0,6.0,$210.00,365,1,2,365,365,2.0,365.0,,t,14,39,59,59,41,38,0,4.88,4.88,4.8,4.98,5.0,4.78,4.66,"Legal entity name and Legal form: Cloud9-Apartments UG <br/>Legal representatives or Trade register number: HRB 257860 B <br/> Entity address: Carl-Schurz-Straße 40, 13597, Berlin, Deutschland <br/>Listing address: Bahnhofstr. 16, 12555, Berlin, Deutschland",t,3,3,0,0,3.24
10203,10203,1067457802464449449,20241221052002,Typisch Berlin,"What happens in Berlin stays in Berlin: Our apartment is a typical Berlin apartment from the Imperial period. It is located in a quiet side street in Schöneberg.  Just around the corner there is the best Späti in Berlin for beer drinking, a legendary kebab stall, supermarkets, banks, playground, indoor swimming pool, FitX, and park for jogging. <br /><br />The room have a bunk bed for 2 people. The kitchen can also be used. For guests there is an extra large compartment in the fridge.",52948391,Uta,t,1.0,1.0,t,t,52.48398,13.35386,Private room in rental unit,Private room,2,1.0,1.0,1.0,$46.00,30,1,1,30,30,1.0,30.0,,t,5,23,39,252,69,69,5,4.96,4.96,4.99,4.99,5.0,4.9,4.94,07/Z/AZ/017334-24,f,1,0,1,0,6.29
10211,10211,4406052,20241221052002,FeWo Willem de Kooning,"We have furnished an atmospheric, stylish apartment in the style of the historic villa, with a large garden. With Italian marble tiles, old oak parquet and large bay window. Central and quiet. 7 minutes walk to the S-Bahn.<br /><br />",939361,Wolfram,t,3.0,4.0,t,t,52.63336,13.50118,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,$115.00,1125,92,92,1125,1125,92.0,1125.0,,t,17,47,77,350,45,0,0,4.56,4.67,4.57,4.53,4.56,4.53,4.53,,t,3,3,0,0,0.4
10212,10212,5281256,20241221052002,Air conditioning 2-bedroom flat,"Renting out a very nice 2 bedroom apartment (fully renovated 2014) with kitchen, bathroom and balcony on the 3rd floor with video intercom, parquet floors in living room and bedroom. Air conditioning in the bedroom, the box-spring bed",27341594,Albert,t,1.0,1.0,t,t,52.49315,13.34435,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$114.00,40,3,3,40,40,3.0,40.0,,t,0,0,4,94,269,23,1,4.91,4.94,4.96,4.96,4.95,4.77,4.81,07/Z/ZA/003618-17,f,1,1,0,0,2.3
10213,10213,255557,20241221052002,Cosy studio FridayBerlin for you,"YOUR studio for a short break in the City of Museums. Studio with 3 wide windows, bright and nice. Lively and fashion district: Friedrichshain. Renovated in 2009. 4th floor no elevator.",1343263,Agnieszka,t,1.0,1.0,t,t,52.50786,13.46703,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,$87.00,92,1,3,1125,1125,2.3,1125.0,,t,12,32,59,133,360,61,4,4.65,4.78,4.66,4.7,4.82,4.79,4.58,"First name and Last name: Agnieszka Okular <br/> Contact address: Carrer Marina 65, 08005, Barcelona, España <br/>Listing address: Boxhagenerstrasse 53, 10245, Berlin, Alemania",t,1,1,0,0,2.37
10215,10215,37709280,20241221052002,Gemütliche FeWo am nördlichen Stadtrand von Berlin,"Quietly located on the northern outskirts of the city in French Buchholz, small, comfortable and cozy apartment with fast transport connections to the city center in about 30 minutes at Alexanderplatz, Brandenburg Gate, etc. Parking on the property. Private terrace with barbecue facilities.",242676450,Marion,t,1.0,1.0,t,t,52.60417,13.42446,Entire guesthouse,Entire home/apt,5,1.0,1.0,4.0,$49.00,14,2,2,1125,1125,2.0,1125.0,,t,12,42,72,150,109,24,1,4.9,4.89,4.79,4.95,4.96,4.75,4.78,03/Z/AZ/006741-21,f,1,1,0,0,1.85
10219,10219,634812150072700256,20241221052002,Gemütliches Cozy Schlafzimmer.,Enjoy a stylish experience at this centrally-located home.,460938761,Johanna,t,1.0,1.0,t,t,52.47354888916016,13.377779960632324,Private room in rental unit,Private room,1,1.0,1.0,1.0,$42.00,5,1,1,5,5,1.0,5.0,,t,9,33,61,132,160,78,5,4.87,4.9,4.93,4.9,4.84,4.64,4.75,07/Z/AZ/012255-22,f,1,0,1,0,5.3
10223,10223,1242833301622059443,20241221052002,Apartment - im Grünen - citynah,,14477936,Anica,t,2.0,2.0,t,t,52.56747,13.45951,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,$66.00,365,7,7,365,365,7.0,365.0,,t,6,6,25,109,3,3,0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,03/Z/AZ/004155-18,f,2,2,0,0,1.07
10224,10224,41306762,20241221052002,Style and Quiet in Mitte,"This newly built apartment is architect-designed and centrally located close to Straussberger Platz (Subway station), between Alexanderplatz and Berlin East railway station. This makes it an ideal residence for commuters to other parts of Germany. Due to its location in the middle of the block it is extremely quiet and, with its two work spaces, perfectly suited for home workers or working nomads.",2958863,Xenios,t,6.0,13.0,t,t,52.5185,13.42303,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$96.00,366,92,92,366,366,92.0,366.0,,t,3,3,3,267,2,0,0,4.5,5.0,4.5,5.0,5.0,4.5,4.5,,f,5,5,0,0,0.03
10227,10227,14956202,20241221052002,Old Forge Loft Apartment,Large maisonette loft in old forge building  in a quite courtyard environment,93113247,Stephan,t,5.0,5.0,t,t,52.53473,13.35206,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,$225.00,1125,2,3,30,30,3.0,30.0,,t,15,27,42,283,230,52,6,4.92,4.96,4.91,4.95,4.93,4.61,4.73,"Legal entity name and Legal form: Berlinlofts UG haftungsbeschränkt  <br/>Legal representatives or Trade register number: HRB119127 <br/> Entity address: Stephanstraße 60, 10559, Berlin, Deutschland  <br/>Listing address: Perleberger Straße 16 , 10559,  Berlin, Deutschland ",f,5,5,0,0,2.35
10235,10235,1118128551347674037,20241221052002,Serene Haven: 3BR Apt with Light Tones and Artwork,"Indulge in modern comfort and style in the apartment's bright and cheerful ambiance, enhanced by a tasteful selection of colors and decor accents. Enjoy movies on the screen in the living room, while sinking into the plush sofas. Savor dining moments in the charming eating area, perfectly situated for culinary delights. The kids will love their room, offering a playful atmosphere for rest and play. This apartment is perfect for families or those seeking a cozy yet spacious living environment.",96399996,OompH,t,16.0,18.0,t,t,52.51156539999999,13.4701854,Entire rental unit,Entire home/apt,10,2.0,3.0,5.0,$121.00,365,2,5,365,365,4.1,365.0,,t,23,53,83,263,41,41,5,4.85,4.85,4.93,4.9,4.9,4.85,4.71,"Legal entity name and Legal form: oompH Gmbh <br/>Legal representatives or Trade register number: Tomasz Jagiełło <br/> Entity address: Mühlenstraße 8A, 14167, Berlin, Germany <br/>Listing address: Müggelstraße 11, 10247, Berlin, Germany",t,3,3,0,0,4.54
10242,10242,1084183,20241221052002,"the heart of West Berlin,KADEWE,Zoo",,1152490,Caesar,t,1.0,1.0,t,t,52.50059,13.34231,Private room in rental unit,Private room,1,1.0,1.0,1.0,$65.00,100,3,3,100,100,3.0,100.0,,t,26,41,67,342,98,19,0,4.9,4.88,4.85,4.92,4.95,4.95,4.75,07/Z/AZ/011178-21,f,1,0,1,0,0.87
10243,10243,932678944005723308,20241221052002,Cozy & Artsy Workation Flat,"Welcome to my unique, cozy and artsy souterrain flat in the heart of Berlin. It has everything you need for your workation: fast Wi-Fi, extra working desk, fully equipped kitchen, comfy bed (140cm x 200cm) & a projector for home cinema nights. <br /><br />- 1,5 km from Berlin Central Station<br />- surrounded by parks: Großer Tiergarten, small Tiergarten, Fritz-Schloß-Park<br />- right next to Spree canal <br />- 12 min walk to Vabali Spa<br />- U-Bahn, S-Bahn, tram & buses around the corner<br />- restaurants and shops around",26236653,Djamilia,t,1.0,1.0,t,t,52.5267,13.34923,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$98.00,365,1,2,365,365,1.1,365.0,,t,13,25,25,25,30,24,2,4.83,4.77,4.9,4.97,4.9,4.47,4.63,01/Z/AZ/016074-23,f,1,1,0,0,1.74
10247,10247,22802121,20241221052002,Apartments im Hostel am Schäfersee _03,"Beautiful 1 room apartment on the 1st floor with kitchen and bathroom. Bright and cozy with a view of the courtyard garden and street. Centrally located at the Schäfersee, a 2 minute walk to the U8 Bahn Franz-Neumann-Platz. It is 10 minutes to Alexanderplatz and Mitte and 15 minutes to Kreuzberg by train.<br />Very good connection by bus 128 to Tegel airport, especially good, as Easyjet now also lands and starts in Tegel:-)",73158,Mina,t,14.0,14.0,t,t,52.56184,13.34921,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$70.00,100,2,2,100,100,2.0,100.0,,t,9,17,17,145,247,46,1,4.68,4.75,4.74,4.81,4.86,4.46,4.61,"First name and Last name: Mina Ghousi <br/> Contact address: Eberswalder Str. 04, 10437, Berlin, Deutschland <br/>Listing address: Holländerstr. 127, 13407, Berlin, Deutschland",f,14,14,0,0,2.97
10250,10250,829637492573420588,20241221052002,Familien Oase in Berlin F-Hain,"Our cozy apartment in the heart of Berlin-Friedrichshain is the perfect place for families who want to explore the city. The apartment is lovingly furnished and can accommodate up to 4 people. Thanks to its central location, you have all the important points of interest nearby - from restaurants and shops to attractions. The subway and S-Bahn train is only a few minutes' walk away, so you can get to all parts of Berlin quickly and comfortably.",34089286,Finn,t,1.0,1.0,t,t,52.517054724840776,13.47192216137694,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$156.00,1125,6,6,1125,1125,6.0,1125.0,,t,14,26,26,141,11,7,0,5.0,4.91,4.91,4.73,4.82,4.82,4.36,02/Z/RA/016871-23,f,1,1,0,0,0.53
10256,10256,1016522520490657959,20241221052002,Garden Loft 115,"This modern apartment is located in the new Carlotta apartment building in the centre of Charlottenburg. Designed by the Berlin architects Grüntuch-Ernst, the apartment building was newly opened in 2023 and offers 8 flats of different sizes ranging from 32 to 246 square metres. All apartments are flooded with light thanks to the high ceilings and floor-to-ceiling windows.",543251525,Carlotta Apartments,t,9.0,9.0,t,t,52.50812,13.29821,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$240.00,365,2,3,6,6,2.9,6.0,,t,30,60,90,365,4,4,0,4.75,4.75,5.0,5.0,5.0,4.5,4.5,"Legal entity name and Legal form: Godebo GmbH <br/>Legal representatives or Trade register number: HRB 253311 B <br/> Entity address: Pestalozzistraße 55A, 10627, Berlin, Germany <br/>Listing address: Pestalozzistraße 55A, 10627, Berlin, Germany",t,9,9,0,0,0.63
10259,10259,517425,20241221052002,Maritime Room in the Center of Berlin,"A quiet spacious stylish apartment located in the beautiful center of Berlin. Alexanderplatz, the Berlin Cathedral, Karl Marx and Engel memorial, Hackesche Höfe, Kulturbrauerei – all in walking distance.",2547002,Studio A,t,2.0,3.0,t,t,52.53097,13.41577,Private room in condo,Private room,2,1.0,1.0,1.0,$39.00,45,1,4,30,45,2.8,42.9,,t,12,42,72,344,815,37,2,4.66,4.79,4.73,4.69,4.71,4.81,4.66,"First name and Last name: Claudia Ang-Stein <br/> Contact address: Metzer Str. 25, 10405, Berlin, Deutschland <br/>Listing address: Metzer Str. 25, 10405, Berlin, Deutschland",f,1,0,1,0,5.35
10260,10260,9468063,20241221052002,"Berlin, Prenzlauer Berg","Very light and spacious apartment on a high floor with balcony, located on Winstrasse in the middle of Prenzlauer Berg. The apartment, which serves as our Berlin home, is filled with design objects and contemporary art. Distance to ""Mitte"" is 10 mins.",49068215,Dan & Robert,t,3.0,4.0,t,t,52.53584,13.42879,Entire rental unit,Entire home/apt,2,2.0,2.0,2.0,$300.00,45,4,4,45,45,4.0,45.0,,t,22,48,78,317,98,17,0,4.99,4.97,4.99,4.99,5.0,4.99,4.81,03/Z/RA/003614-18,f,1,1,0,0,0.93
10261,10261,53394143,20241221052002,Catalonia Berlin Mitte 4* - Superior Triple room,"Welcome to Catalonia Berlin Mitte! This space is perfect for people looking to explore what Berlin has to offer. The hotel owes its name to its central location in the city’s Mitte district, just 10–15 minutes’ walk from Museum Island and 15–20 minutes’ walk to Alexanderplatz and historical Nikoleiviertel; Berlin’s entertainment area full of typical restaurants. The superior triple rooms are soundproofed and have parquet floors. Its size is 30 m2.",430351784,Catalonia Berlin Mitte,t,3.0,3.0,t,t,52.51163,13.41689,Room in hotel,Private room,3,1.0,0.0,1.0,$160.00,365,1,3,365,365,1.0,365.0,,t,30,60,90,355,8,6,0,4.75,4.88,4.88,4.75,4.63,5.0,4.5,"Legal entity name and Legal form: Catalonia Germany GmbH <br/>Legal representatives or Trade register number: DE815486974 <br/> Entity address: Köpenicker Str. 80-82, 10179, Berlin, Alemania <br/>Listing address: Köpenicker Str. 80-82, 10179, Berlin, Alemania",t,3,0,3,0,0.27
10268,10268,16632030,20241221052002,Hübsches Doppelzimmer zum Wohlfühlen,"Recently renovated guest area with bathroom. Cooking facilities are available for use. Here you book a double room. We also rent a single room, with which bathroom and kitchen are shared. Both rooms can be booked for 2 adults and 2 children. <br /><br />We do not live in a party area. It is quiet with us. Lake Müggelsee is not far away. It takes about 40 minutes (Alexanderplatz) by train to get to the city of East.",72447965,Helen,t,2.0,3.0,t,t,52.46872,13.58635,Private room in home,Private room,2,1.0,1.0,2.0,$49.00,60,5,5,60,60,5.0,60.0,,t,8,29,59,334,174,22,0,4.87,4.92,4.89,4.94,4.98,4.73,4.83,09/z/az/002862-21,f,2,0,2,0,1.82
10274,10274,725973277956407623,20241221052002,Mini Apartment Altbau Prenzlauer Berg,"Here you will find a mini<br />Apartment (18 sqm) with everything you need for a couple of days' stay. The bed, kitchen and shower are open and ensure that you do not feel cramped, despite the few square meters. The toilet has its own door. <br /><br />Located on the 4th floor of a renovated old building in the popular Winsstraße, with its own entrance and a view back into the countryside. <br />We also live in the house and are happy to help with questions or tips in the area.",92110099,Heike,t,1.0,1.0,t,t,52.53577374019033,13.42729732327883,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,$78.00,30,1,2,1125,1125,2.0,1125.0,,t,23,45,75,75,140,63,5,4.96,4.99,4.98,4.96,4.97,4.96,4.83,03/Z/AZ/007464-22,f,1,1,0,0,5.61
10287,10287,26676986,20241221052002,Ferienwohnung in Berlin-Friedrichshain,Our apartment (ground floor) offers 1-4 people a cozy and authentic Berlin experience.,200549573,Holger,t,1.0,1.0,t,t,52.52466,13.44837,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$119.00,1125,2,2,1125,1125,2.0,1125.0,,t,16,44,74,74,235,43,2,4.73,4.72,4.66,4.94,4.89,4.77,4.63,"First name and Last name: Holger Trabant <br/> Contact address: Petersburger Straße 30, 10249, Berlin, Deutschland <br/>Listing address: Petersburger Straße 30, 10249, Berlin, Deutschland",t,1,1,0,0,3.0
10289,10289,11811523,20241221052002,Unique and Stylish Loft Apartment,,62884180,Markward,t,2.0,2.0,t,t,52.50443,13.41827,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$55.00,365,92,92,365,365,92.0,365.0,,t,14,14,14,234,21,3,1,4.52,4.3,4.45,4.5,4.65,4.75,4.3,,f,2,2,0,0,0.2
10292,10292,29122017,20241221052002,"4-Raum Penthouse ""Grand View"", 147 qm","Let yourself be inspired by breathtaking sunsets with unobstructed views in three directions and from the spectacular panorama to the TV tower at Alexanderplatz. The spacious living area with 2 roof terraces, the three air-conditioned bedrooms with predominantly direct access to the terrace and the two separate bathrooms offer you a rarely luxurious quality of stay. A fully equipped kitchen and a guest toilet complete the facilities.<br /><br />Located on the 6th floor",210700814,Downtown Apartments Berlin,t,50.0,50.0,t,t,52.53148,13.38848,Entire serviced apartment,Entire home/apt,6,2.5,3.0,3.0,$713.00,6,2,2,3,3,2.0,3.0,,t,8,34,51,234,49,12,4,4.98,4.98,5.0,4.92,4.92,4.94,4.82,"Legal entity name and Legal form: DA Downtown Apartments Berlin GmbH <br/>Legal representatives or Trade register number: HRB 182467 B <br/> Entity address: Oranienburger Str. 3, 10178, Berlin, Deutschland <br/>Listing address: Invalidenstr. 129, 10115, Berlin, Deutschland",f,44,43,0,0,0.72
