,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9955,9955,1122581801649011753,20241221052002,Charming Room in Sytlish Flat,Enjoy a stylish experience at this centrally-located place. Brand-new building offering super comfortable accommodation with great amenities.,47786208,Kevin,f,1.0,1.0,t,t,52.50395,13.30618,Private room in rental unit,Private room,2,2.0,1.0,0.0,$131.00,365,6,7,365,365,7.0,365.0,,t,26,56,86,266,0,0,0,,,,,,,,"First name and Last name: Kevin Aoun <br/> Contact address: Wilmersdorferstr. 67 , 10629 , Berlin, Germany <br/>Listing address: Wilmersdorferstr. 67 , 10629 , Berlin, Germany",f,1,0,1,0,
9956,9956,1151177889484931729,20241221052002,MM:NT Berlin Lab - Middle,"Middle: Ideal for one or two, a space to sleep, cook, eat and be— thoughtful design, flexible furniture, and a compact kitchenette with unfussy appliances, everything that you need and nothing you don't.<br /><br />Side note: The room in the picture might be different from the one you stay in.",573979099,Bastian,t,4.0,4.0,t,f,52.5220159,13.4038642,Room in hotel,Private room,2,1.0,1.0,1.0,$113.00,180,1,1,999,999,1.0,999.0,,t,8,21,29,267,60,60,9,4.8,4.9,4.92,4.9,4.85,4.97,4.77,"Legal entity name and Legal form: Adina Hotel Operations GmbH <br/>Legal representatives or Trade register number: HRB 150482 B <br/> Entity address: An der Spandauer Brücke 11, 10178, Berlin, D <br/>Listing address: An der Spandauer Brücke 11, 10178, Berlin, D",t,4,0,4,0,10.71
9957,9957,42239536,20241221052002,Alexander Plaza Mitte- Suite,"In the selected 4-star chic of Alexander Plaza, business, city and cultural travelers await the vibrant heart of the new Berlin center in a quiet location between Alexanderplatz and the trendy Hackescher Markt district. Just a stone's throw from the museum island, the new city castle, and the boulevard Unter den Linden, the guest enjoys stylish service culture in the representative architecture of the Gründerzeit.",335547450,Classik Hotel Alexander Plaza,t,2.0,3.0,t,t,52.52113,13.40517,Room in boutique hotel,Private room,2,1.5,1.0,1.0,$303.00,1125,1,4,28,1125,1.1,229.0,,t,19,46,72,318,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Legal entity name and Legal form: Classik Hotel Collection GmbH <br/>Legal representatives or Trade register number: Simone Graebner <br/> Entity address: Rosenstr., 1, 10178, Berlin, Deutschland <br/>Listing address: Rosenstr., 1, 10178, Berlin, Deutschland",t,2,0,2,0,0.08
9958,9958,21122084,20241221052002,"Nice, comfy room in spacious flat, Prenzlauer Berg","Our apartment is 5 min walk away from the next Metro and S-Bahn station (4 stops to Alexanderplatz), Shops, Cafes, Restaurants and Bars are in walking distance aswell. You are going to love my accommodation because of my nice flatmates, the big livingroom and the nice area it is located. Meine Unterkunft ist gut für Paare, alleinreisende Abenteurer und pelzige Freunde (Haustiere).",135803791,Jendrik,f,1.0,1.0,t,t,52.54776,13.41757,Private room in rental unit,Private room,3,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,3,0,0,4.0,4.33,4.0,4.33,4.33,4.33,4.67,,f,1,0,1,0,0.03
9959,9959,18165937,20241221052002,Unique Art residency experience,"Welcome to my Unique Art Residency. What I can offer You is a comfortable bed in a unique preserved artist loft in a large size rooftop apartment with heigh ceilings located in a quiet, residential street in Kreuzberg. Aside plenty of great art and books at my home you will enjoy Berlin's trendy neighbourhood with bars, restaurants and parks nearby. A perfect locations for singles or a couple.",47984,Kai,t,1.0,3.0,t,t,52.49517059326172,13.381750106811523,Private room in rental unit,Private room,2,,,,,10,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,63,10,0,4.75,4.76,4.67,4.97,4.87,4.85,4.61,02/Z/AZ/017831-23,f,1,0,1,0,0.67
9966,9966,50566159,20241221052002,Lovely Prenzlauerberg apartment in Berliner Altbau,"Enjoy a stylish experience at this centrally-located place located on the U2, M1 and 5 minutes walking to the Ringbahn at the Schönhauser Allee station. The charming Prenzlauer Berg neighborhood offers everything you need within walking distance.<br /><br />For long term rentals (3 - 6 months) only, this place is ideal for anyone travelling on international work assignment or university exchange program.",17901854,Alex,f,4.0,6.0,t,t,52.55236,13.41319,Private room in condo,Private room,1,1.0,1.0,1.0,$32.00,100,92,92,100,100,92.0,100.0,,t,27,57,87,220,4,1,0,5.0,4.5,4.75,5.0,5.0,5.0,4.0,,f,1,0,1,0,0.1
9967,9967,18175517,20241221052002,Lovely room with sofa + balcony in Berlin Mitte,"Lovely student flat, large kitchen with dining table, 2 shared balconies and 2 friendly flat mates. Central with good connections (12 min to Brandenburg Gate by S-bahn). Supermarkets, bars, cafes and a park are only a few minutes away.",70628860,Mabyn,f,1.0,1.0,t,f,52.54615,13.37735,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,2,0,0,5.0,4.5,4.0,4.5,4.5,4.5,4.5,,f,1,0,1,0,0.02
9970,9970,30052147,20241221052002,Private room in Berlin-Wedding / U-Bahn Osloer Str,"Welcome to Your private room in the apartment in Berlin-Wedding (Gesundbrunnen).<br />It is ideally located from public transport. <br />Few steps away from Tram 50 and M13, as well as U8 and U9  from U-Bhf Osloer Straße.<br />Approximate distance during the day from some of the interest points:<br />Alexanderplatz - direct U8 line 16 minutes.<br />Brandenburger Tor - 20-30 minutes with one change.<br />Berlin ZOO - direct U9 line 19 minutes.<br />BER Airport - 45-90 minutes with one or two changes.<br /><br />Warm welcome to Berlin!<br />Dawid",9283428,Dawid,f,2.0,2.0,t,t,52.55598831176758,13.377829551696776,Private room in rental unit,Private room,2,1.0,1.0,1.0,$47.00,21,1,3,21,21,2.9,21.0,,t,14,42,43,43,153,28,1,4.75,4.9,4.87,4.8,4.83,4.49,4.64,01/Z/AZ/009146-18,f,2,0,2,0,2.06
9973,9973,8450181,20241221052002,"Helle 20m², zentrumsnah, Südbalkon","Beautifully bright and comfortably furnished old building room in a good location. On the south balcony you can enjoy the autumn sun at breakfast or pick fresh herbs for cooking. From the washing machine to the bathtub to the piano, everything is there!",44484956,Laura,f,1.0,1.0,t,t,52.54025,13.35532,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
9979,9979,28479151,20241221052002,Cozy green private room in central location,"I‘m renting out my spacious room in Wedding during the summer vacations. It is cozy, quiet and centrally located with good access to a range of public transport methods. It has a heating system with integrated fan (blows hot air into the room!), lots of cute plants, fast WiFi and a good set of speakers. <br />Since it‘s part of a shared flat, kitchen and bathroom will be shared with my flatmate, who is 26 and at work most of the time.",173972470,Maximilian,f,1.0,1.0,t,t,52.54495,13.3729,Private room in rental unit,Private room,2,,,,,365,92,92,365,365,92.0,365.0,,t,0,0,0,0,3,0,0,5.0,5.0,4.67,5.0,5.0,4.67,5.0,,f,1,0,1,0,0.1
9982,9982,50474171,20241221052002,Oase mit Balkon am Volkspark Friedrichshain,"Here you live in the popular district of Prenzlauerberg, directly at the Volkspark Friedrichshain. The complex itself has a large and quiet courtyard.<br />The Volkspark Friedrichshain with the beach volleyball courts is about 350 meters away.<br /><br />The connection is great:<br />-3 min to tram M10<br />-12 minutes to the Ringbahn<br />-2.5 km to Alexanderplatz<br />-6 km to Potsdamer Platz",123477504,Hannes,f,1.0,2.0,t,t,52.53566,13.4417,Private room in rental unit,Private room,2,,,,,32,3,3,32,32,3.0,32.0,,t,0,0,0,0,30,16,0,4.97,4.97,4.93,4.97,4.97,4.73,4.9,03/Z/AZ/007592-22,f,1,0,1,0,0.7
9990,9990,53120444,20241221052002,SINGLE ROOM,"Our single rooms (16-20qm) are equipped with selected furniture and comfortable beds, which let you rest gently. Each room has its own bathroom with shower. Ideal for business trips or single travellers.<br /><br />Our single room (16-20 sqm) are equipped with selected furniture and comfortable beds that let you rest gently. Each room has a shower. Ideal for a business trip or solo traveler.",429894059,Hotel Art Nouveau,f,5.0,5.0,t,t,52.50401,13.31394,Room in hotel,Private room,1,1.0,0.0,1.0,$87.00,30,1,2,1125,1125,1.1,1125.0,,t,21,40,59,301,5,3,0,4.6,4.6,4.6,4.8,5.0,4.8,4.6,"First name and Last name: Ingo Bethke <br/> Contact address: Leibnizstraße  59, 0, 10629, Berlin, Deutschland <br/>Listing address: Leibnizstraße  59, 10629, Berlin, Deutschland",t,5,0,5,0,0.16
9992,9992,51327302,20241221052002,Schönes ruhiges Zimmer in Schöneberg,,415692090,Beate,t,1.0,1.0,t,t,52.49159,13.35607,Private room in rental unit,Private room,2,1.0,1.0,1.0,$72.00,21,2,2,21,21,2.0,21.0,,t,19,49,79,89,65,15,0,4.95,4.91,4.91,4.92,4.94,4.92,4.66,07/Z/AZ/011057-21,f,1,0,1,0,1.65
9994,9994,8788519,20241221052002,Spacious room in lively flat & area,"Hey guys,<br />I'm going for a short trip and it would be a shame to leave my room empty and idle. It's a nicely furnished room in a shared flat with 3 lovely flatmates. It's situated in between Kreuzberg and Neukölln which is a superb spot to be!",45822466,Alexander,f,1.0,1.0,t,t,52.49384,13.43585,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.01
9998,9998,18066481,20241221052002,Private Room in Central City West / 6,"Our pension with 7 small private rooms is in a nice locality in Berlin’s west, close to the Charlottenburg Palace and the Lietzensee park with lake. Close to about everything, many super markets some open until midnight, minutes to day & night public transportation.",119577758,Frank,,18.0,31.0,t,t,52.51749,13.29475,Private room in rental unit,Private room,2,2.0,1.0,1.0,$35.00,14,1,4,14,14,1.0,14.0,,t,9,32,58,332,452,68,3,4.41,4.64,4.32,4.88,4.8,4.62,4.41,"Legal entity name and Legal form: PAS LC 01 GmbH <br/>Legal representatives or Trade register number: Frank Hassani <br/> Entity address: Sophie-Charlotten-Str. 67, 14059, Berlin, Germany <br/>Listing address: Nehringstr. 3a, 14059, Berlin, Germany",t,9,0,9,0,4.85
9999,9999,8065355,20241221052002,reizendes Vintagehäuschen im Grünen,"A fantastic cottage, quietly located with beautiful garden; the house has a very peaceful atmosphere and is furnished in detail with a lot of love and taste... In total, there are 2 guest rooms, one of which is a walk-through room and can be separated from the slightly smaller one by a door. In 10 minutes, the S-Bahn train is within walking distance. <br />and in 25 minutes you are in the city; in the immediate vicinity are lakes and forests to fully enjoy the surroundings of Berlin!",42599778,Jeannette,t,1.0,1.0,t,t,52.4042,13.57112,Private room in home,Private room,2,1.0,1.0,2.0,$33.00,21,2,2,21,21,2.0,21.0,,t,17,37,67,342,103,28,1,4.94,4.92,4.93,4.94,4.97,4.68,4.88,09/Z/AZ/003053-21,f,1,0,1,0,0.91
10002,10002,21448699,20241221052002,Doppelzimmer in Haus mit Garten,"Room with double bed in detached house with garden and beautiful surroundings that invites you to walks, but located on the outskirts of the city very conveniently located. Living area with kitchen, dining area ( 55 sqm) and garden access/terrace for shared use. Distance with public transport to the fair, ZOB and Ringbahn 25min, Spandau train station 23 min, Central Station 45min, Bhf Zoo 35min( by bike 45min). On foot to Hahneberg 10 min, Mauerweg 4 min, to the Havel 25 min ( by bike 10 min)",132743140,Dirk,t,2.0,2.0,t,t,52.51578,13.16603,Private room in home,Private room,2,2.0,1.0,1.0,$24.00,1125,5,5,1125,1125,5.0,1125.0,,t,0,11,18,68,95,18,0,4.86,4.88,4.87,4.94,4.91,4.52,4.91,05/Z/AZ/006702-18,f,2,0,2,0,1.12
10005,10005,40878913,20241221052002,Cozy Room in Heart of Berlin Kreuzberg,"I have a spare room in my apartment in the heart of Berlin, Kreuzberg. Its takes no longer than 2 minutes to get to the subway(U8/U7),we can literally get anywhere in Berlin in no time. The apartment shares the street with  all kinds of enterprises and activities within stones throw of the Flat. I moved into this newly renovated apartment one week ago so everything is really clean and new.  <br /><br />Looking forward to having you around.",110633011,Gary,f,2.0,2.0,t,t,52.48982,13.42324,Private room in rental unit,Private room,2,1.0,1.0,1.0,$50.00,1125,92,92,1125,1125,92.0,1125.0,,t,29,59,89,364,15,0,0,5.0,5.0,4.93,5.0,5.0,5.0,4.93,,f,1,0,1,0,0.25
10007,10007,1061576861210136690,20241221052002,Quadruple Room (with shared bathroom),The Hotel Nest in Berlin Rudow impresses with its excellent location near the capital's BER airport and excellent transport connections. The urban accommodation offers travelers a pleasant stay.<br /><br />The authentic surroundings and hospitality of the family-run hotel create a welcoming atmosphere. Ideal for guests seeking convenient airport access and exploring Berlin's attractions. There are free parking spaces around the hotel.,554446575,Günther A.,f,7.0,7.0,t,t,52.42964,13.47722,Room in hotel,Private room,4,1.0,1.0,4.0,$81.00,365,1,2,28,731,1.0,59.8,,t,24,54,84,350,8,8,0,4.0,3.75,4.5,4.13,4.5,3.88,3.75,"First name and Last name: Günther Sackel, Hotel Nest <br/> Contact address: Neuköllner Straße 201/203, 12457, Berlin, Deutschland <br/>Listing address: Neuköllner Straße 201/203, 12357, Berlin, Deutschland",t,7,0,7,0,0.78
10010,10010,4560502,20241221052002,big beautiful and quiet room in hot spot Mitte,"Beautiful big room in flat to rent, directly in Mitte, Metro U8 ROSENTHALER PLATZ !<br /><br />The flat is full furnished. <br />Your room has two large windows. <br />A double high class mattress or a sofa bed with fresh bed linen and towels, a big TV screen with amazon prime/netflix/Disney, <br />a digital piano and a desk to work available for you. You can dark the room with curtains. <br /><br />Full equipped kitchen and a great bathroom with washing machine/shower/bathtube. Flat is on 3rd floor with elevator.",23643175,Till,t,1.0,1.0,t,t,52.53023965135683,13.4079157023717,Private room in rental unit,Private room,1,1.0,0.0,2.0,$70.00,180,3,3,180,180,3.0,180.0,,t,25,55,85,351,114,26,1,4.89,4.93,4.61,4.91,4.97,4.94,4.8,03/Z/AZ/008015-23,f,1,0,1,0,0.95
10012,10012,8503821,20241221052002,20m2 room in shared flat [Berlin],"1 room in 3-room old building apartment, raised ground floor in the most central location Berlin-Mitte, 5 minutes to Rosenthal Platz. Small kitchen, 1 bathroom with bath. Transportation very good",44778624,Jane,f,1.0,1.0,t,t,52.53367,13.3945,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.01
10013,10013,5659805,20241221052002,*Sunny room in SCHÖNEBERG*  +  Bike,"I share an extra room in my nice 2 bedroom apartment in the center of Berlin city. Out the door you find many bars, restaurants and nice people and also 4 metro lines which connect you to Warschauer Strasse, Zoologischer Garten, Potsdamer Platz ...<br />",29336968,Marlene,f,1.0,1.0,t,t,52.49563,13.35323,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,4,0,0,5.0,4.75,4.75,5.0,5.0,4.75,5.0,,f,1,0,1,0,0.03
10014,10014,10360111,20241221052002,Big room in shared flat,"The room is in a big shared flat. There are living 7 people. We have a big kitchen, two bathrooms with shower and bath and a big living room. At the room you have also a big balcony.",53321230,Björn,f,1.0,1.0,t,t,52.43192,13.25782,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
10016,10016,9863004,20241221052002,In the heart of Berlin - Nightlife,"IN THE HEART OF BERLIN - The place to be:<br />Cosmopolitan, Art, Modern, Fashion,  Nightlife, Music, Restaurants, Bars, between Alexanderplatz and Hackescher Markt. Super sunny Room with shared WIFI, Bathtub, Kitchen.",48608070,Anastasios,f,1.0,1.0,t,f,52.52439,13.44969,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,1,0,0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,,f,1,0,1,0,0.01
10017,10017,6955982,20241221052002,Beautiful 20sqm room friedrichshein,hey!<br />the apartment is in a very good area. 1 minut away to a supermarket and 10-15 minutes to li,36470276,Lorenz,f,1.0,1.0,t,f,52.50879,13.4661,Private room in condo,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
10023,10023,18554324,20241221052002,Preiswerte Unterkunft für Berlinbesucher,The property is very suitable for a couple who are on vacation on Berlin and don't want to spend so much on a hotel room.<br />But all individual people are also welcome.<br />Disabled room according to the DIN standard 18025 and is therefore suitable for wheelchair users. No obstacles need to be overcome when entering the house as well as the room and the other rooms. Everything can be reached by wheelchair The room is about 20sqm big,128813691,Herbert,f,1.0,1.0,t,t,52.621937,13.487898,Private room in home,Private room,2,1.5,1.0,1.0,$39.00,30,2,2,30,30,2.0,30.0,,t,28,58,88,363,34,0,0,4.56,4.76,4.76,4.73,4.58,4.45,4.61,"First name and Last name: Herbert Külzer <br/> Contact address: Pfannschmidtstr. 73, 13125, Berlin, Deutschland <br/>Listing address: Pfannschmidtstr. 73, 13125, Berlin, Deutschland",f,1,0,1,0,0.37
10024,10024,35413889,20241221052002,Zimmer im Grünen Köpenick,"Forget your worries – in this spacious and quiet accommodation, close to the stadium  with lots of forest for walks or take the S-Bahn to the city. You can also visit the beautiful old town of Köpenick and take boat tours from there.",266529079,Volker,f,1.0,1.0,t,t,52.46339,13.57038,Private room in home,Private room,2,0.5,1.0,1.0,$41.00,180,1,1,180,180,1.0,180.0,,t,19,49,79,162,0,0,0,,,,,,,,09/Z/AZ/005295-24,t,1,0,1,0,
10025,10025,20546691,20241221052002,Cozy and bright room in Berlin-Steglitz,"You'll find my cozy room in a typical "" Berliner-Altbau"" flat. The apartment is located in the south western centre of Berlin, 5 minutes by foot from the metro station U Schloßstraße. The room is 25 squaremeters and very bright.<br />There are a big desk, a sitting area and a comfortable bed in my room. If you're interested, don't hesistate to send me a message ! ;)",145171768,Louis,f,1.0,1.0,t,f,52.4622,13.31987,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
