,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
13078,13078,537616193857856104,20241221052002,Appartement über den Dächern Berlins - Karibuni,"Karibuni - this is how travelers are greeted in Eastern Africa who are invited to a hospitable house! We welcome you to experience a unique stay in Berlin in our charming, small family-run hotel on the rooftops of Neukölln! Stay in one of our four individually furnished double rooms and enjoy our delicious organic breakfast (in summer on our terrace) or in one of our two apartments with their own small kitchen.",440014386,Petra,f,3.0,5.0,t,t,52.48,13.431783,Private room in bed and breakfast,Private room,3,1.0,1.0,1.0,$111.00,365,2,2,365,365,2.0,365.0,,t,29,59,89,179,2,1,0,4.5,4.0,5.0,4.5,4.0,5.0,4.0,"First name and Last name: Petra Schmitz <br/> Contact address: Simon-Dach-Straße 17, 10245, Berlin, Deutschland <br/>Listing address: Rollbergstraße 30, 3. OG, 12053, Berlin, Deutschland",f,3,0,3,0,0.06
13082,13082,48253814,20241221052002,Cozy quiet home on the best Straße in town,The location could not get any better. 2nd floor flat (just a few stairs!) beautifully furnished with everything you need to feel at home in Berlin's coolest neighborhood.,231321669,Johann,f,3.0,5.0,t,t,52.49484,13.42993,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$124.00,180,92,92,1125,1125,92.0,1125.0,,t,0,11,11,189,29,0,0,4.93,4.83,4.66,4.83,5.0,4.97,4.72,02/Z/RA/014940-22,f,1,1,0,0,0.64
13083,13083,822242777906875094,20241221052002,Schoenhouse City Street | 1-bedroom Suite +Balcony,"At limehome, we believe that everyone deserves a better place while traveling. A place to look forward to return to. A place designed to stay®. Whether you are looking for a home away from home or a quiet place to work - our apartments feature high-quality fittings including a premium hotel bed for restful nights & suite dreams. Our digital-enabled guest journey without a physical reception and staff on-site makes your stay more convenient.",418270816,Limehome,f,833.0,928.0,t,t,52.52989820000001,13.4096625,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$128.00,365,1,1,180,999,1.0,732.2,,t,16,44,74,349,44,28,3,4.84,4.75,4.8,4.91,4.89,4.91,4.61,"Legal entity name and Legal form: Peter & Peter Boarding House Mitte GmbH <br/>Legal representatives or Trade register number: HRB 268344 <br/> Entity address: Rosenheimer Str. 143 A-D, 81671, München, Germany <br/>Listing address: 28 Lottumstraße , 10119, Berlin, Germany",t,72,72,0,0,2.07
13085,13085,36100444,20241221052002,"Quiet central apartment, private terrace/garden","The apartment is located between two internal courtyards and the building is on a quiet side street, so it is very quiet, even though it is very centrally located.  There is a private terrace and large garden in the back and large windows in every room.  The apartment has two bedrooms, a separate eat-in kitchen and a large central living area with separate living and dining areas.  There is also a second terrace/balcony.  The building courtyard has toys and a couple of sandboxes for children.",19640594,C.,f,3.0,5.0,t,t,52.53002,13.38497,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,$185.00,300,92,92,300,300,92.0,300.0,,t,4,34,64,339,3,0,0,5.0,5.0,3.67,5.0,5.0,5.0,4.67,,f,2,2,0,0,0.05
13087,13087,11424717,20241221052002,Ku'Damm Boulevard Apartment,Ku'Damm Boulevard Apartment,8912086,MAVO Hospitality,f,50.0,52.0,t,t,52.50321,13.32533,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$129.00,180,30,30,180,180,30.0,180.0,,t,11,41,71,161,19,4,0,4.63,4.68,4.74,4.79,4.74,4.95,4.42,"Legal entity name and Legal form: Büroma-Apart Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728 , Esslingen, Deutschland <br/>Listing address: Kurfürstendamm 210, 10719, Berlin, Deutschland",f,49,49,0,0,0.22
13091,13091,29327911,20241221052002,Hotel Q! Berlin,"The design hotel Q! Berlin, offers a consistently flowing hotel landscape with 72 rooms, 4 studios and 1 penthouse, a spacious bar, restaurant area and the SPA with Finnish sauna, steam sauna, massage and a sandy room heated from the ground are part of the experience world of the Q! Berlin. The innovative bar and restaurant concept sets new international standards for people with high standards of extraordinary design.",213301443,Michael,t,1.0,1.0,t,t,52.50147,13.32171,Room in boutique hotel,Hotel room,2,1.5,1.0,1.0,$120.00,14,1,2,2,14,1.1,13.9,,t,25,50,74,319,46,21,1,4.89,4.87,4.89,4.93,4.76,4.89,4.72,"Legal entity name and Legal form: Artus AG &amp; Co. KG <br/>Legal representatives or Trade register number: HRA44371B <br/> Entity address: Knesebeckstrasse 67, 10623, Berlin, Deutschland <br/>Listing address: Knesebeckstrasse 67, 10623, Berlin, Deutschland",t,1,0,0,0,1.16
13094,13094,53491060,20241221052002,Apartment am Bach nähe Bus und Bahn 75 qm 2 SZ,the Apartment is with Balcony just  for yourself or with friends!<br /><br />Fully equipped for 4 people with all kitchen utensils as well as washing machine and dryer !<br /><br />strong wifi is also included in the price!<br />supermarkets as well as cafes and bars are within walking distance !<br /><br />Also within walking distance bus and train !!!<br /><br />next to a small River !<br /><br />From this centrally located accommodation you are in no time at all important places.,86996646,Alex,f,1.0,1.0,t,t,52.56066,13.38354,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$112.00,90,1,1,1125,1125,1.0,1125.0,,t,9,39,69,326,132,56,2,4.57,4.68,4.37,4.86,4.89,4.43,4.52,"First name and Last name: Alexander Modrzyk <br/> Contact address: Stockholmer Str 26, 13359, Berlin, Deutschland  <br/>Listing address: Stockholmer Str 26, 13359, Berlin, Deutschland ",t,1,1,0,0,3.6
13096,13096,580667,20241221052002,"70qm 1br - bright, artsy and high tech","Bright, quiet apartment with fast internet, art works, 65 inch OLED, Playstation, cable TV, Amazon Echos in every room, well equipped kitchen with Neff devices and bathroom with Japanese toilet, pull up bar, dumbells and TRX. Well-kept neighbourhood with very good infrastructure and connections.<br /><br />Videos (remove the spaces):<br />Normal: y o u t u . b e/5mX7IjAT-yA<br />Wide angle: y o u t u . b e /EdCrlfJkUvQ<br /><br />Older reviews were written before various renovations and improvements were done.",2857353,Anna,t,1.0,1.0,t,t,52.45767,13.37887,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$110.00,365,5,90,365,365,64.2,365.0,,t,0,0,14,105,34,7,0,4.74,4.82,4.64,4.79,5.0,4.79,4.69,07/Z/RA/018580-24,f,1,1,0,0,0.23
13102,13102,1310628066488148950,20241221052002,Cozy home in Prenzlauer Berg,"Welcome to my beautifully renovated 66 sqm apartment, a harmonious blend of modern comfort and historical charm in one of the most beautiful and best serviced areas of Berlin. <br /><br />Perfect for those searching for a peaceful, centrally located and well connected place to explore Berlin. Very well suited for small families with babies and toddlers.",5793788,Helena,f,2.0,2.0,t,t,52.54699,13.42627,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$105.00,7,1,3,7,7,2.0,7.0,,t,17,44,70,70,0,0,0,,,,,,,,03/Z/RA/009593-24,f,1,1,0,0,
13104,13104,17489955,20241221052002,"Downtown House Friedrichshain - quite, nice, city","Nice apartment in the middle of Friedrichshain. Top location, in 10 minutes by subway to Alexanderplatz. The apartment is newly renovated and furnished and is suitable for up to 6 people. Location: ground floor, kitchen, 1 bathroom, and 3 bedrooms.",6732062,Enrico,f,4.0,14.0,t,t,52.51743,13.45493,Entire rental unit,Entire home/apt,6,1.0,3.0,7.0,$180.00,1125,3,3,30,30,3.0,30.0,,t,21,47,68,281,82,27,0,4.84,4.88,4.83,4.84,4.7,4.83,4.7,02/Z/AZ/019937-24,t,4,4,0,0,1.07
13116,13116,767971114894396092,20241221052002,"Blueground | Charlottenburg, nr KaDeWe","Feel at home wherever you choose to live with Blueground. You’ll love this spacious Charlottenburg furnished two bedroom apartment with its modern decor, fully equipped kitchen, and exquisite living room with great views. Ideally located, you’re close to all the best that Berlin has to offer! (ID #BER113)",434485440,Blueground,f,322.0,325.0,t,t,52.50188499999999,13.3377634,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$162.00,1125,92,334,1125,1125,96.4,1125.0,,t,0,0,0,143,0,0,0,,,,,,,,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823, Berlin, Germany <br/>Listing address: Nürnberger Str. 20 #6, 10789, Berlin, Germany",t,318,318,0,0,
13117,13117,1219717888583154799,20241221052002,Balkonzimmer am Landwehrkanal,"Welcome to your quiet oasis in the middle of Berlin-Kreuzberg! Your vacation home is a large, light-flooded balcony room in a modern apartment on the 5th floor of an apartment building. From the spacious southeast balcony, you have a fantastic view of the Landwehr Canal and the countryside, while the neighborhood presents you the lively life of the city from one of its most beautiful and inspiring sides.",16963886,Marc,f,2.0,2.0,t,t,52.49220124922083,13.438635687764409,Private room in rental unit,Private room,2,1.0,0.0,1.0,$160.00,90,3,3,90,90,3.0,90.0,,t,24,54,84,341,4,4,0,5.0,4.75,4.75,5.0,5.0,5.0,4.75,02/Z/AZ/017266-23,f,2,1,1,0,1.35
13121,13121,51098700,20241221052002,"Zimmer in Boutique Hotel - Hell, geräumig, zentral","We are a co-living house that offers the rooms for a long-term stay. Each room has its own bathroom with shower/toilet and is fully furnished (closet, desk, TV, heating, bed). This room is in a beautiful old building, bright, spacious and in Scandinavian style.",179743787,Kristina,f,4.0,4.0,t,t,52.49895,13.31586,Room in boutique hotel,Private room,2,1.0,1.0,2.0,$153.00,1125,1,4,999,999,1.6,999.0,,t,22,51,81,353,12,1,0,4.67,4.83,4.75,4.75,4.92,5.0,4.67,"Legal entity name and Legal form: Kerlin Hospitality e.K.  <br/>Legal representatives or Trade register number: Kristina Kuhn <br/> Entity address: Pariser Straße 37, 10707, Berlin, Deutschland <br/>Listing address: Pariser Straße 37, 10707, Berlin, Deutschland",t,3,1,2,0,0.32
13136,13136,1035619210317801378,20241221052002,Chic studio in centre of Berlin,"Discover a cozy studio apartment in central Berlin, less than 1 km from Alexanderplatz. Surrounded by cafes and restaurants, with grocery stores a 5-min walk away. Enjoy free parking on the street. Despite the central location, experience peace and quiet. Ideal for a festive holiday stay, this intimate space offers a perfect blend of city excitement and relaxation. Book now for a memorable Berlin experience!",209242937,Tihana,f,1.0,2.0,t,t,52.53069385920259,13.411012348219533,Entire rental unit,Entire home/apt,1,1.5,1.0,0.0,$120.00,20,3,3,20,20,3.0,20.0,,t,23,53,83,83,1,0,0,3.0,2.0,2.0,3.0,5.0,5.0,2.0,"First name and Last name: Tihana Sujica <br/> Contact address: Fehrbelliner Straße 5, 10119 Berlin, 10119, Berlin, Germany <br/>Listing address: 5, 10119, Berlin, Germany",f,1,1,0,0,0.08
13139,13139,28182613,20241221052002,Familienhaus im Bergmannkiez,"The apartment is centrally located in Berlin in the trendy Bergmannkiez in Berlin-Kreuzberg (X-berg), in a side street to the famous Bergmannstraße. Here you are quietly accommodated, but with a few steps in the middle of the life of Berlin and can enjoy the culture, the sights, restaurants, bars and - if you want - also the nightlife. The Victoria Park, the huge Tempelhofer Field or Berlin-Mitte are also nearby.",6444753,Elisa,t,9.0,9.0,t,t,52.49048,13.39128,Entire rental unit,Entire home/apt,6,1.5,3.0,3.0,$199.00,182,3,7,182,182,6.5,182.0,,t,20,50,80,355,144,36,4,4.84,4.85,4.85,4.93,4.94,4.92,4.73,"First name and Last name: Elisa Behrends <br/> Contact address: In den Floragärten 18, 13187, Berlin, Berlin <br/>Listing address: Nostizstraße 15, 10981, Berlin, Berlin",f,9,9,0,0,2.14
13141,13141,693914756024294308,20241221052002,Berlin Schoenhouse Avenue |2-Bedroom Suite+Balcony,"At limehome, we believe that everyone deserves a better place while traveling. A place to look forward to return to. A place designed to stay®. Whether you are looking for a home away from home or a quiet place to work - our apartments feature high-quality fittings including a premium hotel bed for restful nights & suite dreams. Our digital-enabled guest journey without a physical reception and staff on-site makes your stay more convenient.",418270816,Limehome,f,833.0,928.0,t,t,52.52958,13.409776,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$185.00,365,1,1,180,999,1.0,732.2,,t,18,48,76,350,26,12,1,4.23,4.35,4.42,4.27,4.23,4.62,4.08,"Legal entity name and Legal form: Peter & Peter Boarding House Mitte GmbH <br/>Legal representatives or Trade register number: HRB 268344 <br/> Entity address: Rosenheimer Str. 143 A-D, 81671, München, Germany <br/>Listing address: Schönhauser Allee 185, 10119, Berlin, Germany",t,72,72,0,0,1.06
13142,13142,1025992615676671296,20241221052002,Flattering Berlin 10,This fully renovated apartment offers all the comforts you need to have an enriching stay.<br /><br />Enjoy an unparalleled stay in this apartment in the heart of Berlin! Fall in love with the cultural atmosphere and enjoy the modern comforts of this apartment as if you were in your own house. The magnificent interior spaces have been renovated with class.,512039689,Flattering,f,10.0,10.0,t,t,52.5497111586212,13.369153684906347,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$100.00,365,45,45,365,365,45.0,365.0,,t,29,59,89,364,0,0,0,,,,,,,,01/Z/NA/014617-22,f,10,10,0,0,
13145,13145,783178287845121107,20241221052002,Berlin city New quite apartment,It's simple: a quiet place in the city center.,133626060,Oleg,f,1.0,4.0,t,t,52.5016855072229,13.304225109995746,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,$106.00,1125,90,90,1125,1125,90.0,1125.0,,,30,60,90,90,0,0,0,,,,,,,,01/Z/AZ/013671-22,f,1,1,0,0,
13146,13146,961357714902944978,20241221052002,Room in sunny loft apartment,"Room in a light and airy top floor apartment with eclectic interior design and cosy balcony, centrally located in Berlin-Kreuzberg.<br /><br />The top floor has been newly built, but is located in a listed old building.",148488060,Anna,t,2.0,2.0,t,t,52.494538401135586,13.427113019453014,Private room in rental unit,Private room,1,1.0,1.0,1.0,$100.00,14,3,3,14,14,3.0,14.0,,t,5,35,61,61,20,15,2,4.95,5.0,4.95,4.95,5.0,5.0,4.85,02/Z/AZ/017839-23,f,2,1,1,0,1.26
13156,13156,11562999,20241221052002,2 Raum Wohnung am Kurfürstendamm,2-room apartment on Kurfürstendamm,8912086,MAVO Hospitality,f,50.0,52.0,t,t,52.50297,13.32544,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$129.00,180,30,30,180,180,30.0,180.0,,t,0,17,47,47,13,4,1,4.62,4.69,4.38,4.77,4.92,4.92,4.38,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Kurfürstendamm 210, 10719, Berlin, Deutschland",f,49,49,0,0,0.13
13159,13159,20810774,20241221052002,Spacious Kreuz-Kolln Mezzanine,"Situated in Kreuz-Kolln (5 minutes walking from Hermannplatz) in the legendary Weserstrasse surrounded by lots of hip bars, restaurants, venues and second hand stores. The flat is newly build with a modern but cosy design and furniture classics. Close to the water (Maybachufer) and big parks (Hasenheide).",41734728,Joeri,f,1.0,1.0,t,t,52.48632,13.43201,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$110.00,1125,3,3,1125,1125,3.0,1125.0,,t,3,3,3,3,22,0,0,4.95,4.95,4.91,4.82,4.95,5.0,4.64,08/Z/RA/014105-24,f,1,1,0,0,0.25
13160,13160,1313567494667921377,20241221052002,Modern Design 75 m² Apartment in Berlin Mitte,"Welcome to Your New Home in Berlin Mitte!<br /><br />This stylish 75 m² apartment offers the perfect blend of comfort and convenience, accommodating up to 6 guests. Located on Lützowstrasse, it’s ideal for families, professionals, or groups exploring the vibrant city of Berlin.",666781571,Dilan,f,1.0,1.0,t,t,52.50357343789637,13.368533488451815,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$117.00,1123,1,5,1123,1123,4.2,1123.0,,t,27,51,81,353,0,0,0,,,,,,,,,t,1,1,0,0,
13161,13161,1167366291321215498,20241221052002,Urban Smart Kreuzberg,"A former shop was converted for Berlin guests. The first room has high ceilings with stucco and direct access to the street. You are immediately in a fully equipped studio with double bunk bed, living area and kitchen with dining area. The second, back area, the 2 sleeping area, located on the courtyard side, has a walk-in double bed. In between, the hallway area is used as a bathroom, shower and toilet.",1472760,Martin,t,6.0,6.0,t,f,52.49001,13.41516,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$166.00,25,3,10,10,30,5.0,12.0,,t,21,44,74,349,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Legal entity name and Legal form: Berliner-Haus-Geist-Immobilien-Bewirtschaftungs-GmbH <br/>Legal representatives or Trade register number: HR B72350 <br/> Entity address: Urbanstr. 35, 10967, Berlin, Deutschland <br/>Listing address: Urbanstr. 35, 10967, Berlin, Deutschland",t,6,6,0,0,0.57
